Username,Produk,Review,Rating,ReviewAt
jnarpati,Kaos Oblong,"Harga terjangkau, kualitas mantap!",5,2024-11-09
joniwulan7,HANDSOME Lem Korea Altico Super Instan Glue Perekat CYANOACRYLATE 3gr,"Desain:gak sesuai

Kalau barang habis gak usa dijual,asal kirim barang aja",1,2025-06-11 10:22
user_21449,Sepatu Sneakers,Penjual sangat ramah dan fast respon.,4,2024-07-13
user_3071,Headset Gaming,Barang rusak saat diterima.,2,2024-12-13
user_3685,Skincare Serum,Sesuai dengan rating dan review yang saya baca.,4,2023-03-10
user_8709,Headset Gaming,Sangat kecewa dengan produk ini.,1,2023-11-01
user_3054,Celana Jeans,Tidak direkomendasikan sama sekali.,2,2023-03-29
user_19659,Tas Wanita,"Servis buruk, tidak profesional.",1,2023-05-19
user_10242,Tas Wanita,Rating tinggi tapi kualitas rendah.,1,2024-02-28
indahkurniawati1982,HijabChic Zelda Scarf - Kerudung Paris Premium Polos Segi Empat Tegak Eyelash Emblem,"Kenyamanan:nyaman,halus
Kualitas:bagus
Desain:warnanya bagus jd kelihatan bersih dan soft di wajah.

Saran aja mending gak usah pakai box aja krn gak kepake dan cuma berakhir di tempat sampah.
Lumayan bisa mengurangi hrg klo gak pakai box.
Klo yg menghendaki pakai box mending di jual terpisah.
Mending seperti kemasan Nura scarf yg dulu..simpel,irit,dan gak buang² material kertas.",5,2025-04-07 15:35
user_9804,Kaos Polos,Baru dipakai sebentar sudah rusak.,2,2023-10-06
user_14648,Tas Wanita,"Beli karena review bagus, ternyata zonk.",2,2023-05-01
bwinarno,Kaos Oblong,"Packing rapi banget, penjual ramah.",5,2024-08-06
user_24878,Tas Wanita,Ukuran pas dan sesuai pesanan.,5,2024-09-28
yiyi_collection,Gosh Lunaria 357 Sling Bag,"Styling:casual, formal

Tas sesuai..semoga awet..modelnya bagus beli pas harganya turun😊",5,2025-06-04 20:57
user_8731,Skincare Serum,"Barang cacat, sangat mengecewakan.",2,2023-06-10
user_15984,Headset Gaming,"Mantap, gak nyesel beli di sini.",4,2023-02-19
user_18734,Makeup Set,Harga terjangkau dengan kualitas oke.,4,2023-07-28
rahmi99,Powerbank 10000mAh,"Produk bagus, bahan adem dan sesuai gambar.",4,2025-06-09
aryanimahmud,Lipstik Matte,"Sesuai deskripsi, kualitas oke dan tahan lama.",4,2024-12-14
user_12710,Headset Gaming,"Barang palsu, bukan original.",2,2023-01-21
wirdanuraini,Dompet Kulit,"Pengiriman cepat, packing rapi. Recommended!",5,2025-02-02
user_11776,Jam Tangan Digital,Warna tidak sesuai pesanan.,2,2024-04-18
user_5166,Kursi Lipat,Suka banget sama produk ini.,4,2024-02-03
user_11969,Makeup Set,Suka banget sama produk ini.,4,2024-02-13
s*****a,SKIN1004 Madagascar Centella Tea-Trica Spot Cover Patch 22ea,"Tekstur:halus
Kadaluarsa:lama
Keaslian:asli

Bagus bangettt jujurr dan ternyata ada beberapa size juga ya jd bisa disesuaikan",5,2025-06-11 18:21
user_6306,Sepatu Sneakers,Sudah beli berkali-kali di sini dan selalu puas.,4,2024-10-05
ekusmawati,Sandals Pria,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2024-06-16
user_10711,Smartphone Android,"Mantap, gak nyesel beli di sini.",4,2024-07-19
laksmiwatieka,Kaos Oblong,"Respon penjual cepat, barang dikirim hari itu juga.",5,2024-10-07
user_24695,Kemeja Pria,Sesuai dengan rating dan review yang saya baca.,5,2024-01-02
user_23465,Sepatu Sneakers,Packing asal-asalan.,1,2024-01-28
user_24463,Tas Wanita,Kualitas sangat buruk.,1,2024-09-20
igunawan,Jam Tangan Digital,"Produk bagus, bahan adem dan sesuai gambar.",5,2025-04-16
tittiiabu,Gosh Avellina 488 Sandal Flat,"Kenyamanan:sendalnya lucu hanya saja lumayan sakit depannya soalnya agak keras

Mudah2 han kalau di pake sering2 gak sakit lagi",5,2025-06-14 20:05
user_15677,Celana Jeans,"Servis buruk, tidak profesional.",2,2024-04-25
alifyasyaputra,Dompet Shopie Martin Wanita Lipat Hitam W2019B2,"Desain:bagis
Kapasitas:ternyata gede kirain kecil tp gpp bagus
Warna:hitam",5,2025-05-31 06:16
isirait,Jaket Hoodie,"Respon penjual cepat, barang dikirim hari itu juga.",5,2024-06-24
user_14647,Kursi Lipat,Terlalu mahal untuk kualitas seperti ini.,2,2023-01-09
jabalnasyidah,Parfum Unisex,"Packing rapi banget, penjual ramah.",4,2025-03-21
user_17014,Keyboard Mechanical,Warna tidak sesuai pesanan.,2,2024-06-30
user_19758,Buku Catatan,Ukuran tidak sesuai deskripsi.,1,2024-09-07
user_12704,Headset Gaming,Ukuran tidak sesuai deskripsi.,2,2023-08-25
dagel82,Headset Bluetooth,puas packing aman wangi warna cantik rapi wangi,5,2025-03-04
user_6861,Rak Sepatu,Harga terjangkau dengan kualitas oke.,5,2023-06-23
user_14163,Celana Jeans,Produk tidak sesuai gambar.,2,2023-08-22
winarnosalsabila,Sandals Pria,"Warnanya cantik dan tahan lama, puas banget!",4,2024-09-26
gpucdid0wy,[BEST SELLING] BNB barenbliss High To Volume Mascara Long Lasting Waterproof Smudgeproof Maskara dengan Vitamin E 24 Jam Panjang & Lentik Tanpa Gumpal,"Ada perbedaan dengan yg kupunya,, diatas tutupnya yg aku beli supermarket tidak ada ukiran sdng kan yg aku beli disni dshope ada ukiran bnb,, 
Gak tau mana yg asli tpi yg udah aku pnya sih bgus maskaranya tudak mdh luntur kena air",4,2025-06-14 20:19
ingridleony88,"Judydoll Hypersharp Slim Liquid Eyeliner (Eyeliner Tipis dan Kokoh, Hasil Smooth Clean dan Precise, Tahan Lama 8 Jam, Eyeliner Waterproof dan Smudgeproof)","Kemudahan Penggunaan:sangat mudah
Pigmentasi:hitam
Desain:modern",5,2025-06-13 11:27
wulandarikayla,Tas Ransel,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2024-10-25
fifiiiii13,Gosh Amaryllis 305 Hand Bag,"Desain:GA DIKIRIM PAPERBAGNYA
Kualitas:GA DIKIRIM PAPERBAGNYA
Kapasitas:GA DIKIRIM PAPERBAGNYA",1,2025-06-13 01:22
user_23680,Celana Jeans,Sangat kecewa dengan produk ini.,1,2024-02-29
violet45,Celana Jeans,"Produk bagus, bahan adem dan sesuai gambar.",5,2025-05-25
user_9308,Jam Tangan Digital,Sangat direkomendasikan untuk semua orang.,5,2024-01-30
user_15287,Mouse Wireless,Produk sangat bagus dan sesuai deskripsi!,5,2024-10-25
binaani_parfume,Gosh Lunaria 450 Sling Bag,"Desain:mantan

Standart, Barang Original",5,2025-06-12 20:57
anggrainicemeti,Sepatu Sneakers,"Pengiriman cepat, packing rapi. Recommended!",4,2024-11-14
user_21220,Mouse Wireless,"Barang cacat, sangat mengecewakan.",2,2024-06-02
user_5899,Jam Tangan Digital,Sangat direkomendasikan untuk semua orang.,4,2024-03-29
user_13413,Rak Sepatu,Worth it banget untuk harga segini.,5,2023-08-06
user_20410,Flashdisk 64GB,Packing asal-asalan.,2,2024-09-12
user_19443,Celana Jeans,"Mantap, gak nyesel beli di sini.",5,2023-11-23
user_18570,Rak Sepatu,"Barang cacat, sangat mengecewakan.",1,2024-02-04
iiyurent96,SKINTIFIC - Perfect Stay Velvet Matte Cushion | Foundation Compact Oil-Control Waterproof Sweatproof Matte Finish Non-Comedogenic Poreless Blue Cushion Foundation Flawless BB&CC Cream Makeup High-Coverage Bedak Skin Tint,Pesanan tidak sesuai,2,2025-06-10 08:48
user_10760,Keyboard Mechanical,Packing asal-asalan.,2,2023-08-24
user_10450,Makeup Set,"Barang palsu, bukan original.",1,2023-03-11
user_19986,Headset Gaming,"Pelayanan cepat, packing aman, produk oke!",4,2024-12-15
anitapermatasari98,SKINTIFIC - Perfect Stay Velvet Matte Cushion | Foundation Compact Oil-Control Waterproof Sweatproof Matte Finish Non-Comedogenic Poreless Blue Cushion Foundation Flawless BB&CC Cream Makeup High-Coverage Bedak Skin Tint,Kapok beli disini enggak amanah gak sesuai pesanan yang dibeli cushion sama tempat kacanya malah dikirim refillnya😤😤,1,2025-06-10 07:36
user_15428,Lampu Tidur,Produk sangat bagus dan sesuai deskripsi!,4,2023-04-22
user_9319,Kaos Polos,Baru dipakai sebentar sudah rusak.,2,2023-11-25
user_12623,Headset Gaming,Sesuai dengan rating dan review yang saya baca.,5,2024-10-15
lsuryono,Tas Ransel,"Packing rapi banget, penjual ramah.",5,2024-11-14
sari25,Kaos Oblong,recommended warna cantik terjangkau cepat adem,5,2025-05-06
lanangnarpati,Headset Bluetooth,"Pengiriman cepat, packing rapi. Recommended!",5,2024-08-15
mulyaniakarsana,Dompet Kulit,"Sudah belanja beberapa kali, selalu puas.",4,2024-06-17
user_14216,Jam Tangan Digital,Kualitas sangat buruk.,1,2023-08-31
user_17665,Kaos Polos,"Barang cacat, sangat mengecewakan.",2,2024-11-24
user_24505,Sepatu Sneakers,Ukuran tidak sesuai deskripsi.,2,2024-05-18
owahyuni,Jaket Hoodie,Produk original dan kualitasnya premium.,5,2024-11-08
mamabear2010,"Judydoll Slim Gel Eyeliner (Pensil Eyeliner Gel Dengan Ujung Tipis, Tahan Lama 12 Jam, Waterproof, Smudgeproof, Mudah Digunakan)",Belum dicoba. Tapi packing dan packaging nya keren berkesan mewah,5,2025-06-12 11:16
ntarihoran,Jaket Hoodie,"Respon penjual cepat, barang dikirim hari itu juga.",5,2025-03-25
user_24152,Makeup Set,Sangat kecewa dengan produk ini.,1,2023-07-29
user_5156,Headset Gaming,Barang original dan berkualitas.,5,2023-08-08
user_9238,Kursi Lipat,"Barang cacat, sangat mengecewakan.",1,2024-03-14
user_5078,Mouse Wireless,Produk kotor dan tidak layak pakai.,1,2024-07-22
user_4778,Mouse Wireless,Sudah komplain tapi tidak ada solusi.,2,2023-11-05
jailanipurwadi,Sandals Pria,"Sudah belanja beberapa kali, selalu puas.",5,2025-03-19
cayadi33,Lipstik Matte,"Respon penjual cepat, barang dikirim hari itu juga.",5,2025-04-16
user_2077,Skincare Serum,Packing asal-asalan.,2,2024-08-17
user_19189,Buku Catatan,Worth it banget untuk harga segini.,5,2024-11-22
user_9573,Celana Jeans,Penjual tidak merespon chat.,1,2024-06-10
user_3944,Celana Jeans,Produk kotor dan tidak layak pakai.,2,2024-01-29
user_10313,Kemeja Pria,Packing asal-asalan.,1,2023-05-30
thartati,Sepatu Sneakers,"Sudah belanja beberapa kali, selalu puas.",4,2025-05-28
putrialdaferamarta,Nail Buffer 7 Steps / Nails Art Brush Polish Kikir Amplas Perapih Kuku,"pesanan saya tidak datang, penjualnya tidak amanah dan tidak balas chat customer",1,2025-06-07 06:35
gaduhmandasari,Jam Tangan Digital,Barang sampai dengan aman dan cepat.,4,2025-03-18
bajraginsafitri,Celana Jeans,Produk original dan kualitasnya premium.,4,2024-12-19
user_698,Smartphone Android,Suka banget sama produk ini.,4,2024-07-31
2*****a,"Gosh Paperbag 003 (TIDAK DIJUAL PPBG AJA, ORDER HARUS SESUAI QUANTITY PEMBELIAN PRODUK)","Desain:estetik desain menarik
Ukuran:pas sesuai
Keaslian:kualitas original

Bagus jahitan rapi the best 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻",5,2025-06-13 12:05
user_16006,Skincare Serum,Ukuran tidak sesuai deskripsi.,2,2024-06-14
user_910,Celana Jeans,"Mantap, gak nyesel beli di sini.",4,2024-10-30
user_16166,Sepatu Sneakers,Barang rusak saat diterima.,2,2024-08-30
emastamba,Keyboard Mechanical,"Warnanya cantik dan tahan lama, puas banget!",5,2024-11-03
elqueen12,Gosh Lunaria 455 Shoulder Bag,"Desain:cantik
Pas untuk Acara:hangout
Kapasitas:muat lumayan banyak

Untuk simpan hp, dompet, makeup muat kok. Modelnya cantik mungil. Worth to buy",5,2025-06-12 18:54
user_19080,Buku Catatan,Produk sangat bagus dan sesuai deskripsi!,4,2023-03-16
pradanadamu,Keyboard Mechanical,"Packing rapi banget, penjual ramah.",5,2025-01-27
user_21342,Jam Tangan Digital,Terlalu mahal untuk kualitas seperti ini.,1,2023-05-15
kasiran11,Mouse Wireless,"Warnanya cantik dan tahan lama, puas banget!",5,2025-02-07
popymentari023,[BEST SELLING] BNB barenbliss Lily Makes Luminous Glow Tint Lip tint melembapkan berkilau berwarna alami dan tahan lama 12 jam,Bgus,5,2025-06-14 19:30
malariyanti,Celana Jeans,"Pengiriman cepat, packing rapi. Recommended!",4,2025-05-23
annisamaulidina03,Gosh Alessandria 498 Pump Shoes,"Styling:cantik
Kenyamanan:nyaman saat digunakan
Kualitas:tidak licin

cantik pol sepatunya",5,2025-06-08 19:14
user_23599,Meja Belajar,Ukuran tidak sesuai deskripsi.,1,2023-11-10
hutagalungteguh,Kaos Oblong,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2025-03-03
gandirahayu,Kaos Oblong,"Produk bagus, bahan adem dan sesuai gambar.",5,2024-06-13
user_5383,Skincare Serum,Terlalu mahal untuk kualitas seperti ini.,2,2023-02-18
l*****3,[ ! TERBATAS ! ] SKINTIFIC -  12% Acid Peeling Solution Glowing Serum 30ml | Eksfoliasi Wajah  Exfoliasi Exfoliating Serum Essence Penghalusan Kulit  Mengangkat Sel Kulit Mati Membersihkan Anti Acne Mencerahkan Jerawat Mengencangkan Kulit Glass Skin,dipakai sakit cekit” panas banget kaya cabe 😭😭😭,1,2025-06-11 20:25
user_16557,Jam Tangan Digital,Sudah komplain tapi tidak ada solusi.,2,2024-11-02
user_16323,Jam Tangan Digital,Penjual sangat ramah dan fast respon.,5,2024-04-16
user_16332,Keyboard Mechanical,"Beli karena review bagus, ternyata zonk.",1,2023-11-12
user_9576,Mouse Wireless,Top banget! Bakal order lagi nanti.,5,2024-07-12
shakila66,Lipstik Matte,"Warnanya cantik dan tahan lama, puas banget!",5,2024-08-06
maulanagarda,Sepatu Sneakers,"Warnanya cantik dan tahan lama, puas banget!",5,2024-11-09
user_16913,Tas Wanita,Tidak direkomendasikan sama sekali.,2,2023-06-18
user_16273,Smartphone Android,"Servis buruk, tidak profesional.",1,2024-04-16
hestisaefullah,Powerbank 10000mAh,adem terjangkau bagus original oke pelayanan ramah adem,5,2024-12-26
putrialdaferamarta,Tasbih Digital Alat Penghitung Counter Mini Finger Tally Jari Ngaji,"pesanan saya tidak datang, penjualnya tidak amanah dan tidak balas chat customer",1,2025-06-07 06:35
npratiwi,Kaos Oblong,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2024-11-21
user_17429,Tas Wanita,Produk kotor dan tidak layak pakai.,2,2023-10-09
lip__,SKIN1004 Madagascar Centella Hyalu-Cica Water-Fit Sun Serum 100ml,keliatan cerahan si pake ini. dapet harga murah juga. dapet bonus juga. kalo cocok bakalan repurchese deh,5,2025-06-11 18:37
user_8073,Keyboard Mechanical,"Puas banget, terima kasih seller!",4,2024-08-11
user_12118,Flashdisk 64GB,Packing asal-asalan.,1,2024-07-23
halim62,Dompet Kulit,"Pengiriman cepat, packing rapi. Recommended!",4,2025-01-18
user_16150,Makeup Set,Ukuran tidak sesuai deskripsi.,1,2024-11-22
user_15783,Kaos Polos,Sudah komplain tapi tidak ada solusi.,1,2023-08-23
user_13027,Jam Tangan Digital,Rating tinggi tapi kualitas rendah.,1,2023-05-30
user_2111,Buku Catatan,Rating tinggi tapi kualitas rendah.,1,2023-08-11
user_19255,Headset Gaming,Sangat direkomendasikan untuk semua orang.,5,2023-09-22
user_13781,Lampu Tidur,"Barang palsu, bukan original.",2,2024-03-19
user_714,Sepatu Sneakers,Pengiriman sangat lama.,1,2023-10-24
user_2527,Sepatu Sneakers,Produk tidak sesuai gambar.,1,2024-03-16
user_4196,Tas Wanita,"Servis buruk, tidak profesional.",1,2024-10-19
user_12482,Kaos Polos,Pengiriman cepat dan aman.,5,2023-06-01
celinecantik449,SKINTIFlC - Invisiblur All Day Loose Powder | Bedak Tabur Setting Powder Foundation Bedak padat 16H Oil Control Perfect Blur Flawless Skin Sweat-proof Water-proof focallure,"Packingan buruk
Exp terlalu dekat!!
Pengiriman lambat",1,2025-06-12 20:06
puti53,Mouse Wireless,"Respon penjual cepat, barang dikirim hari itu juga.",4,2024-11-08
r*****7,SKINTIFIC - Cover All Perfect Cushion| High Coverage Concealer Primer Skin Tint Foundation Make Up BB Cream Kosmetik Refill UV SPF 35 PA++++Sunscreen Bedak Padat Kosmetik Wajah Cusion Compact Powder Conceler with Centella Asiatica Ceramide oil control 12H,Salah dikirim shadenya harusnya 01 malah dikirim 03 mana gabisa di kembalikan!!! Rugi bandar! Gamau pesen di official shop lagi tim packing tidak teliti!!!!!!,1,2025-06-11 08:38
user_18444,Rak Sepatu,"Servis buruk, tidak profesional.",2,2023-11-09
user_14490,Kursi Lipat,Sangat direkomendasikan untuk semua orang.,4,2024-03-21
a*****a,"Gosh Paperbag 005 (TIDAK DIJUAL PPBG AJA, ORDER HARUS SESUAI QUANTITY PEMBELIAN PRODUK)","Desain:cantiikkk bngeetttttt
Ukuran:pas dan sesuai
Keaslian:terjamin asliii😭💗

aellah namanya jg gosh😭💗gak perlu dipertanyakan lagi kan sayyy😓💗",5,2025-06-15 22:38
user_20765,Kaos Polos,Barang tidak berfungsi dengan baik.,1,2024-09-01
r*****i,SKIN1004 Madagascar Centella Toning Toner 30ml,"TOLONG ADMIN PACKING PAKET LEBIH TELITI!!! 
KIRIM SALAH SEMUA!!!",1,2025-06-11 18:55
wastutikayla,Jaket Hoodie,"Produk bagus, bahan adem dan sesuai gambar.",5,2024-07-15
hardiansyahindra,Jaket Hoodie,Barang sampai dengan aman dan cepat.,5,2024-09-04
handayanidadi,Tas Ransel,Produk original dan kualitasnya premium.,5,2024-07-03
user_8690,Powerbank,Produk kotor dan tidak layak pakai.,1,2023-09-30
user_971,Jam Tangan Digital,"Pelayanan cepat, packing aman, produk oke!",5,2023-08-25
user_18260,Powerbank,Ukuran pas dan sesuai pesanan.,4,2023-12-11
user_24059,Sepatu Sneakers,Sesuai dengan rating dan review yang saya baca.,4,2023-05-18
dwastuti,Powerbank 10000mAh,"Produk bagus, bahan adem dan sesuai gambar.",5,2024-10-24
user_20005,Makeup Set,Barang tidak berfungsi dengan baik.,1,2024-10-08
user_13534,Makeup Set,Suka banget sama produk ini.,4,2023-07-07
user_9860,Powerbank,Top banget! Bakal order lagi nanti.,4,2024-11-14
nilam84,Keyboard Mechanical,Produk original dan kualitasnya premium.,5,2025-05-03
user_21888,Kaos Polos,"Puas banget, terima kasih seller!",4,2024-10-25
user_6588,Smartphone Android,Ukuran pas dan sesuai pesanan.,4,2023-11-28
user_23043,Kursi Lipat,Sangat puas dengan pelayanan toko ini.,5,2024-06-14
user_2463,Powerbank,Pengiriman sangat lama.,1,2024-08-06
user_22320,Flashdisk 64GB,"Mantap, gak nyesel beli di sini.",5,2024-07-16
user_4444,Smartphone Android,Kualitas sangat buruk.,2,2024-04-22
tomi12,Mouse Wireless,Barang sampai dengan aman dan cepat.,5,2025-02-21
user_2156,Flashdisk 64GB,Barang tidak berfungsi dengan baik.,1,2024-11-13
saputrazulaikha,Keyboard Mechanical,"Respon penjual cepat, barang dikirim hari itu juga.",4,2025-03-05
user_24747,Kaos Polos,Rating tinggi tapi kualitas rendah.,1,2023-01-01
user_19947,Powerbank,Produk tidak sesuai gambar.,1,2024-01-19
user_20480,Buku Catatan,Barang rusak saat diterima.,1,2023-11-14
wprayoga,Tumbler Stainless,Produk original dan kualitasnya premium.,5,2024-07-15
user_4681,Mouse Wireless,"Barang palsu, bukan original.",1,2023-04-25
user_15431,Jam Tangan Digital,Produk sangat bagus dan sesuai deskripsi!,4,2024-11-13
w*****s,URBAN&CO Basic Flat Shoes Wanita Sepatu Slip On FlatShoes Cewek - Yukina,barang yg datang tidak sesuai dengan yg ada di etalase. mau pengajuan pemngembalian tp waktu udah mepet soalnya barang mau buat kado temen.,1,2025-06-13 02:31
user_573,Celana Jeans,Sudah komplain tapi tidak ada solusi.,2,2024-05-20
user_8414,Makeup Set,"Barang cacat, sangat mengecewakan.",1,2024-11-02
fitripln411,Gio Saverino Sepatu Wanita Flat Shoes Paris Terbaru,Bagusss,5,2025-06-12 04:23
user_3540,Parfum Wanita,"Barang palsu, bukan original.",2,2024-06-29
user_1870,Tas Wanita,Packing asal-asalan.,2,2023-02-22
padmasarixanana,Tas Ransel,Produk original dan kualitasnya premium.,5,2025-02-25
user_7977,Kursi Lipat,Produk tidak sesuai gambar.,1,2023-01-01
h*****d,SKIN1004 Madagascar Centella Tone Brightening Capsule Ampoule 30ml,"Tekstur:kental
Daya Serap:cepat menyerap
Keaslian:asli

Beli yang kecil mau nyoba dulu. Ternyata cocok dan bagus akhirnya beli yang besar. Thanks.",5,2025-06-11 15:37
muhammad42,Kemeja Polos,"Harga terjangkau, kualitas mantap!",4,2025-01-10
user_948,Headset Gaming,Baru dipakai sebentar sudah rusak.,1,2024-01-06
user_9732,Lampu Tidur,Tidak direkomendasikan sama sekali.,2,2023-10-02
user_12338,Jam Tangan Digital,Terlalu mahal untuk kualitas seperti ini.,2,2023-06-16
user_8099,Flashdisk 64GB,Sudah komplain tapi tidak ada solusi.,1,2024-09-12
user_13104,Skincare Serum,Barang original dan berkualitas.,5,2024-03-25
user_5331,Kursi Lipat,Worth it banget untuk harga segini.,5,2024-08-10
oktohandayani,Jaket Hoodie,"Harga terjangkau, kualitas mantap!",4,2025-03-01
user_10208,Smartphone Android,Produk tidak sesuai gambar.,1,2023-01-17
user_983,Jam Tangan Digital,"Pelayanan cepat, packing aman, produk oke!",4,2023-10-12
user_21937,Lampu Tidur,Ukuran tidak sesuai deskripsi.,2,2023-08-12
pradanaumi,Lipstik Matte,"Warnanya cantik dan tahan lama, puas banget!",5,2025-03-03
